SEQN,SDDSRVYR,RIDSTATR,RIDEXMON,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDAGEEX,RIDRETH1,DMQMILIT,DMDBORN2,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDSCHOL,DMDMARTL,DMDHHSIZ,DMDFMSIZ,INDHHIN2,INDFMIN2,INDFMPIR,RIDEXPRG,DMDHRGND,DMDHRAGE,DMDHRBR2,DMDHREDU,DMDHRMAR,DMDHSEDU,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANG,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA
59372,6,2,2,2,40,480,481,3,2,1,1,0,0,4,0,3,5,5,15,15,4,2,2,59,0,0,1,0,1,2,2,1,2,2,1,2,2,1,75341,76603,1,77
59373,6,2,2,1,0,8,9,3,0,1,1,0,0,0,0,0,4,4,7,7,1,0,2,26,1,3,1,4,1,1,2,1,2,2,0,0,0,0,21915,22135,1,77
59374,6,2,2,2,7,91,91,5,0,5,2,3,1,0,1,0,4,4,5,5,1,0,1,38,5,5,1,5,1,1,2,1,2,2,0,0,0,0,47246,47376,2,79
59375,6,2,1,2,2,32,32,5,0,1,1,0,0,0,0,0,5,5,1,1,0,0,2,23,1,2,5,0,1,1,2,1,2,2,0,0,0,0,8825,9558,1,84
59376,6,2,1,1,2,35,36,4,0,1,1,0,0,0,0,0,6,6,3,3,0,0,1,19,1,2,0,0,1,1,2,1,2,2,0,0,0,0,12323,11858,1,83
59377,6,2,2,2,29,352,352,3,2,1,1,0,0,4,0,6,5,5,7,7,1,2,2,29,1,4,6,0,1,2,2,1,2,2,1,2,2,1,22182,22601,1,79
59378,6,2,1,1,57,689,690,4,2,1,1,0,0,2,0,1,6,6,10,10,2,0,1,57,1,2,1,0,1,2,2,1,2,2,1,2,2,1,14059,13983,1,84
59379,6,2,1,1,53,645,646,3,2,1,1,0,0,4,0,1,5,5,15,15,5,0,1,53,1,4,1,5,1,2,2,1,2,2,1,2,2,1,80053,81363,2,86
59380,6,2,1,2,9,113,114,1,0,5,1,3,4,0,1,0,4,4,15,15,5,0,2,39,1,2,1,5,1,1,2,1,2,2,1,2,2,0,10664,11050,1,82
59381,6,2,2,1,10,128,128,1,0,2,2,3,4,0,1,0,7,7,3,3,0,0,1,50,2,1,1,1,2,1,2,1,2,2,1,2,2,0,9488,9852,1,76
59382,6,2,1,2,7,94,96,2,0,1,1,0,1,0,1,0,6,6,14,14,3,0,1,36,1,4,1,4,1,1,2,1,2,2,0,0,0,0,10031,10597,1,82
59383,6,2,1,1,1,22,22,2,0,1,1,0,0,0,0,0,4,4,4,4,0,0,2,23,1,3,6,0,1,1,2,1,2,2,0,0,0,0,8050,8252,1,82
59384,6,2,2,1,42,513,514,3,2,1,1,0,0,4,0,6,2,1,6,3,1,0,2,47,1,4,6,0,1,2,2,1,2,2,1,2,2,1,66874,69231,1,80
59385,6,2,1,2,43,525,526,4,2,1,1,0,0,3,0,1,6,6,6,6,1,2,2,43,1,3,1,3,1,2,2,1,2,2,1,2,2,1,24364,24862,1,82
59386,6,2,2,2,61,738,738,4,2,1,1,0,0,4,0,2,1,1,4,4,1,0,2,61,1,4,2,0,1,2,2,1,2,2,1,2,2,1,13020,13610,1,78
59387,6,2,1,2,12,149,150,5,0,4,2,2,5,0,1,0,4,4,8,8,2,0,1,46,1,5,1,3,1,1,2,1,2,2,1,2,2,1,53172,53471,1,84
59388,6,2,1,2,61,743,744,1,2,2,2,7,0,1,0,1,5,5,8,8,1,0,2,61,2,1,1,1,2,2,2,1,2,2,2,2,2,2,6878,7084,1,81
59389,6,2,2,2,5,62,63,4,0,1,1,0,0,0,0,0,4,4,15,15,4,0,2,31,1,4,6,0,1,1,2,1,2,2,0,0,0,0,19958,21617,2,78
59390,6,2,1,1,64,772,772,3,2,1,1,0,0,3,0,1,2,2,10,10,4,0,2,61,1,3,1,3,1,2,2,1,2,2,1,2,2,1,67498,67037,2,75
59391,6,2,2,1,60,722,723,3,2,1,1,0,0,3,0,1,5,5,15,15,5,0,2,23,1,5,6,0,1,2,2,1,2,2,1,2,2,1,62342,61916,2,77
59392,6,2,1,1,68,826,826,1,2,2,1,6,0,1,0,6,3,3,2,2,0,0,1,68,2,1,6,0,2,2,2,2,2,2,2,2,2,2,9286,9357,1,75
59393,6,2,2,2,80,0,0,3,2,1,1,0,0,1,0,2,4,4,15,15,5,0,2,55,5,3,1,4,1,2,2,1,2,2,1,2,2,0,38708,42836,2,79
59394,6,2,2,1,11,134,134,2,0,1,1,0,6,0,1,0,5,5,5,5,0,0,2,33,4,2,5,0,2,1,2,1,2,2,1,2,2,0,10495,10650,2,78
59395,6,2,2,2,3,46,47,4,0,1,1,0,0,0,0,0,3,3,15,15,5,0,1,43,1,3,1,5,1,1,2,1,2,2,0,0,0,0,19615,20383,2,77
59396,6,2,2,1,9,118,119,3,0,5,2,2,3,0,1,0,5,5,15,15,5,0,2,40,5,4,1,5,1,1,2,1,2,2,1,2,2,0,35045,35603,1,77
59397,6,2,1,1,65,791,792,3,1,1,1,0,0,3,0,1,4,4,15,15,4,0,1,65,1,3,1,4,1,2,2,1,2,2,1,2,2,1,60764,60126,2,85
59398,6,2,2,1,45,550,552,3,1,1,1,0,0,4,0,1,6,6,4,4,0,0,1,45,1,4,1,3,1,2,2,1,2,2,1,2,2,1,13942,14077,1,80
59399,6,2,2,1,55,665,667,4,2,5,1,7,0,3,0,1,4,4,15,15,5,0,1,55,5,3,1,3,1,2,2,1,2,2,0,0,0,0,17672,17597,1,78
59400,6,2,1,1,4,56,57,4,0,1,1,0,0,0,0,0,5,5,9,9,2,0,2,35,1,5,1,3,1,1,2,1,2,2,0,0,0,0,9993,10065,1,84
59401,6,2,2,1,3,44,45,4,0,1,1,0,0,0,0,0,5,5,14,14,2,0,1,25,1,3,5,0,1,1,2,1,2,2,0,0,0,0,12682,12773,2,84
59402,6,2,1,1,1,16,17,3,0,1,1,0,0,0,0,0,3,3,15,15,5,0,2,28,1,5,1,5,1,1,2,1,2,2,0,0,0,0,31091,32010,1,83
59403,6,2,1,1,48,587,588,3,1,1,1,0,0,4,0,1,6,4,12,12,0,0,1,48,1,4,1,5,1,2,2,1,2,2,1,2,2,0,79514,80668,2,85
59404,6,2,2,1,31,374,375,3,2,1,1,0,0,3,0,6,4,4,4,4,0,0,1,31,1,3,6,0,1,2,2,1,2,2,1,2,2,1,12763,12991,1,80
59405,6,2,2,1,62,747,748,3,1,1,1,0,0,4,0,1,4,4,9,9,2,0,1,62,1,4,1,4,1,2,2,1,2,2,1,2,2,1,63352,62687,1,79
59406,6,2,2,2,77,928,929,4,2,1,1,0,0,2,0,3,1,1,2,2,0,0,2,77,1,2,3,0,1,2,2,1,2,2,1,2,2,0,15716,16447,1,79
59407,6,2,2,1,19,233,233,1,2,1,1,0,13,0,3,0,7,7,6,6,0,0,1,53,2,1,1,1,1,2,2,2,2,2,1,2,2,1,13097,14422,1,87
59408,6,2,2,1,48,585,585,4,2,1,1,0,0,3,0,6,2,1,0,4,1,0,2,31,1,4,6,0,1,2,2,1,2,2,1,2,2,1,28574,29998,2,78
59409,6,2,2,2,5,70,71,3,0,1,1,0,0,0,0,0,5,5,9,9,2,0,1,40,1,3,1,5,1,1,2,1,2,2,0,0,0,0,40904,43485,1,77
59410,6,2,1,2,16,195,195,3,0,1,1,0,10,0,1,0,5,5,14,14,2,0,2,56,1,4,1,2,1,2,2,1,2,2,1,2,2,1,48104,49322,2,88
59411,6,2,2,2,23,283,284,4,2,1,1,0,0,4,0,5,7,7,15,15,4,2,2,23,1,4,5,0,1,2,2,1,2,2,1,2,2,1,20117,19583,2,84
59412,6,2,2,1,71,863,864,3,2,1,1,0,0,5,0,1,2,2,4,4,1,0,2,75,1,3,1,5,1,2,2,1,2,2,1,2,2,0,12388,12599,1,87
59413,6,2,2,2,64,777,778,3,2,1,1,0,0,4,0,3,1,1,4,4,1,0,2,64,1,4,3,0,1,2,2,1,2,2,0,0,0,0,21023,21922,1,76
59414,6,1,0,2,25,310,0,3,2,1,1,0,0,5,0,5,1,1,9,9,5,3,2,25,1,5,5,0,1,2,2,1,2,2,0,0,0,0,67890,0,2,84
59415,6,2,2,1,80,0,0,3,1,1,1,0,0,1,0,1,1,1,5,5,1,0,1,80,1,1,1,0,1,2,2,1,2,2,1,2,2,0,21842,22538,2,76
59416,6,2,1,1,0,9,9,2,0,1,1,0,0,0,0,0,6,6,5,5,0,0,2,31,2,1,3,0,1,1,2,1,2,2,0,0,0,0,9638,9828,1,75
59417,6,2,1,2,44,528,529,5,2,1,1,0,0,1,0,3,5,1,8,2,0,2,2,44,1,1,3,0,1,2,2,1,2,2,1,2,2,1,17439,17795,1,83
59418,6,2,2,1,48,582,583,3,2,1,1,0,0,4,0,1,2,2,8,8,3,0,2,54,1,5,1,4,1,2,2,1,2,2,1,2,2,1,80724,80126,2,76
59419,6,2,1,1,71,856,857,4,1,1,1,0,0,4,0,1,2,2,8,8,3,0,2,51,1,4,1,4,1,2,2,1,2,2,1,2,2,0,10725,12484,2,88
59420,6,2,2,1,76,919,919,3,1,1,1,0,0,3,0,2,1,1,7,7,3,0,1,76,1,3,2,0,1,2,2,1,2,2,1,2,2,0,33131,34845,2,77
59421,6,2,1,2,5,66,67,4,0,1,1,0,0,0,0,0,3,3,6,6,1,0,2,33,1,3,5,0,1,1,2,1,2,2,0,0,0,0,16383,17024,2,83
59422,6,2,2,1,9,114,115,3,0,1,1,0,3,0,2,0,4,4,15,15,4,0,2,39,1,4,1,4,1,1,2,1,2,2,1,2,2,0,44315,45021,1,79
59423,6,2,1,2,7,84,84,1,0,1,1,0,0,0,0,0,5,5,6,6,1,0,2,31,2,1,1,1,2,1,2,2,2,2,0,0,0,0,11722,12101,2,83
59424,6,2,1,2,15,188,190,5,0,1,1,0,9,0,1,0,7,7,3,3,0,0,2,40,1,3,3,0,1,1,2,1,2,2,1,2,2,1,18669,19306,1,83
59425,6,2,1,1,61,737,737,4,1,1,1,0,0,2,0,1,2,2,6,6,2,0,2,35,1,2,1,2,1,2,2,1,2,2,1,2,2,1,12001,12579,2,83
59426,6,2,2,1,45,549,550,2,2,4,2,3,0,5,0,1,4,4,8,8,2,0,2,41,2,4,1,5,1,2,2,1,2,2,1,2,2,1,17243,17836,1,79
59427,6,2,1,1,54,658,659,3,2,1,1,0,0,2,0,1,4,4,14,14,3,0,2,48,1,2,1,2,1,2,2,1,2,2,1,2,2,1,24217,24606,2,83
59428,6,2,2,1,48,587,589,3,2,1,1,0,0,5,0,1,5,5,15,15,5,0,2,49,1,4,1,5,1,2,2,1,2,2,1,2,2,1,65689,66642,1,79
59429,6,2,1,1,8,106,107,3,0,1,1,0,2,0,1,0,4,4,15,15,4,0,1,37,1,5,1,5,1,1,2,1,2,2,1,2,2,0,39209,40374,2,86
59430,6,2,1,2,6,76,77,1,0,1,1,0,0,0,0,0,6,5,99,99,0,0,1,32,0,0,5,0,2,1,2,2,2,2,0,0,0,0,9536,10124,2,88
59431,6,2,1,2,13,164,165,2,0,1,1,0,6,0,1,0,5,5,8,8,1,0,1,41,4,2,1,2,1,1,2,1,2,2,1,2,2,1,14564,15030,2,82
59432,6,2,2,1,44,532,533,1,2,2,2,77,0,1,0,1,7,2,77,4,1,0,1,44,2,1,1,0,2,2,2,2,2,2,2,2,2,2,23372,23458,2,78
59433,6,2,2,1,63,759,759,3,2,1,1,0,0,5,0,1,2,2,14,14,5,0,2,63,1,5,1,5,1,2,2,1,2,2,1,2,2,1,59441,59035,1,86
59434,6,2,2,1,80,0,0,3,1,1,1,0,0,2,0,2,2,2,6,6,1,0,1,55,1,4,3,0,1,2,2,1,2,2,1,2,2,0,16182,16698,1,78
59435,6,2,2,2,20,248,249,3,2,1,1,0,0,3,0,5,3,3,4,4,0,2,2,20,1,3,5,0,1,2,2,1,2,2,0,0,0,0,31394,31986,1,87
59436,6,2,2,1,16,193,193,1,0,1,1,0,10,0,2,0,7,7,4,4,0,0,1,34,2,2,6,0,2,2,2,2,2,2,1,2,2,1,11854,12316,1,76
59437,6,2,1,1,60,728,729,1,2,2,2,6,0,3,0,2,3,3,5,5,1,0,2,25,1,3,5,0,2,2,2,2,2,2,2,2,2,2,4448,4687,2,88
59438,6,2,2,1,3,38,40,3,0,1,1,0,0,0,0,0,3,3,5,5,1,0,1,25,1,4,1,4,1,1,2,1,2,2,0,0,0,0,13001,13747,2,76
59439,6,2,1,2,42,504,505,4,2,1,1,0,0,2,0,1,7,7,7,7,1,2,1,37,1,3,1,2,1,2,2,1,2,2,1,2,2,1,26884,27433,2,82
59440,6,2,1,1,48,583,584,3,2,1,1,0,0,5,0,1,4,4,15,15,4,0,2,45,1,5,1,5,1,2,2,1,2,2,1,2,2,1,77783,78911,1,86
59441,6,2,1,1,62,746,746,1,2,2,2,7,0,1,0,1,7,7,14,14,2,0,1,62,2,1,1,1,2,2,2,2,2,2,2,2,2,2,7164,7399,2,85
59442,6,2,1,1,40,489,490,1,2,2,2,3,0,2,0,1,6,6,6,6,0,0,1,40,2,2,1,2,2,2,2,2,2,2,2,2,2,2,20020,20708,2,85
59443,6,2,2,1,30,367,368,4,1,1,1,0,0,3,0,5,4,4,1,1,0,0,2,36,1,2,5,0,1,2,2,1,2,2,1,2,2,1,19167,19308,2,89
59444,6,2,1,2,71,854,855,1,2,1,1,0,0,4,0,3,2,2,10,10,4,0,2,71,1,4,3,0,1,2,2,1,2,2,1,2,2,0,12190,14092,2,80
59445,6,2,2,2,0,6,6,2,0,1,1,0,0,0,0,0,3,3,6,6,1,0,2,20,1,4,5,0,1,1,2,1,2,2,0,0,0,0,6523,6679,2,77
59446,6,2,1,2,43,517,518,3,2,1,1,0,0,4,0,1,5,5,9,9,2,2,1,44,1,4,1,4,1,2,2,1,2,2,1,2,2,1,72411,73624,2,80
59447,6,2,1,1,37,455,455,1,2,1,1,0,0,4,0,1,6,5,12,12,0,0,1,37,1,4,1,3,1,2,2,1,2,2,1,2,2,1,23169,24660,1,81
59448,6,2,1,1,46,558,559,1,2,2,1,7,0,2,0,1,4,4,6,6,1,0,1,46,2,2,1,1,2,2,2,2,2,2,2,2,2,2,30883,31289,1,75
59449,6,1,0,1,8,104,0,4,0,1,1,0,2,0,1,0,6,6,7,7,1,0,2,36,1,2,5,0,1,1,2,1,2,2,0,0,0,0,10519,0,1,78
59450,6,2,1,1,4,51,51,3,0,1,1,0,0,0,0,0,5,5,3,3,0,0,2,23,1,3,5,0,1,1,2,1,2,2,0,0,0,0,11280,11927,2,83
59451,6,2,1,1,63,756,757,1,2,2,1,8,0,3,0,1,3,3,5,5,1,0,1,63,2,3,1,1,1,2,2,1,2,2,2,2,2,0,6438,6487,1,85
59452,6,2,1,2,12,152,153,1,0,1,1,0,6,0,1,0,6,5,12,12,0,0,1,37,1,4,1,3,1,1,2,1,2,2,1,2,2,1,12481,12880,1,81
59453,6,2,2,1,26,320,320,5,2,5,2,2,0,5,0,6,2,1,14,7,3,0,1,26,5,5,6,0,1,2,2,1,2,2,1,2,2,1,89693,91268,1,79
59454,6,2,1,2,22,269,270,1,2,1,1,0,0,4,0,3,3,2,14,6,1,2,1,24,1,4,5,0,1,2,2,1,2,2,1,2,2,1,16040,16373,3,86
59455,6,2,2,2,16,195,195,5,0,1,1,0,9,0,1,0,4,4,7,7,1,0,1,51,1,1,1,3,1,2,2,1,2,2,1,2,2,1,19632,19519,2,81
59456,6,2,1,1,2,35,36,4,0,1,1,0,0,0,0,0,5,5,14,14,3,0,2,51,1,3,4,0,1,1,2,1,2,2,0,0,0,0,10557,10633,1,83
59457,6,2,2,1,26,313,314,3,2,1,1,0,0,4,0,5,2,1,12,5,2,0,1,25,0,0,5,0,1,2,2,1,2,2,1,2,2,1,90676,97850,1,77
59458,6,2,2,1,16,193,193,4,0,1,1,0,9,0,1,0,5,5,15,15,3,0,2,42,5,5,1,5,1,2,2,1,2,2,0,0,0,0,12925,13169,1,78
59459,6,2,1,2,2,25,27,5,0,1,1,0,0,0,0,0,7,7,15,15,3,0,2,39,5,4,1,4,1,1,2,1,2,2,0,0,0,0,22959,23806,1,88
59460,6,2,2,1,46,560,560,5,2,1,1,0,0,2,0,6,4,4,3,3,0,0,2,19,1,3,0,0,1,2,2,1,2,2,1,2,2,1,90010,90183,2,81
59461,6,2,1,1,59,713,714,1,2,2,2,7,0,1,0,1,7,7,6,6,0,0,1,59,2,1,1,1,2,2,2,1,2,2,2,2,2,2,8109,8139,3,86
59462,6,2,1,2,39,476,477,3,2,1,1,0,0,5,0,1,2,2,15,15,5,2,1,41,1,5,1,5,1,2,2,1,2,2,1,2,2,1,61212,64256,2,85
59463,6,2,1,2,54,659,660,3,2,1,1,0,0,3,0,1,5,5,7,7,1,0,1,33,1,3,1,3,1,2,2,1,2,2,1,2,2,1,90910,91073,2,75
59464,6,2,2,2,36,441,442,2,2,1,1,0,0,4,0,6,2,1,14,5,2,2,1,32,5,4,6,0,1,2,2,1,2,2,1,2,2,1,24826,24814,2,77
59465,6,1,0,2,38,462,0,3,2,1,1,0,0,4,0,1,6,6,7,7,1,3,1,40,1,4,1,4,1,2,2,1,2,2,0,0,0,0,17946,0,1,78
59466,6,2,2,2,2,31,32,4,0,1,1,0,0,0,0,0,5,5,14,14,2,0,1,47,5,4,1,9,1,1,2,1,2,2,0,0,0,0,7962,8273,1,78
59467,6,2,2,1,22,267,268,4,2,1,1,0,0,4,0,5,1,1,3,3,0,0,1,22,1,4,5,0,1,2,2,1,2,2,1,2,2,1,37753,39015,2,75
59468,6,2,2,2,72,865,866,3,2,1,1,0,0,5,0,1,2,2,12,12,0,0,1,72,1,5,1,5,1,2,2,1,2,2,1,2,2,0,36390,36689,1,76
59469,6,2,2,1,66,798,798,3,2,1,1,0,0,5,0,1,2,2,9,9,3,0,2,65,1,5,1,5,1,2,2,1,2,2,1,2,2,1,50808,53193,1,85
59470,6,2,2,1,19,239,240,4,2,1,1,0,11,0,3,0,3,3,9,9,3,0,1,19,1,2,0,0,1,2,2,1,2,2,1,2,2,1,12734,13242,1,78
59471,6,2,1,2,52,628,628,3,2,1,1,0,0,5,0,3,1,1,1,1,0,0,2,52,1,5,3,0,1,2,2,1,2,2,1,2,2,1,26713,26284,1,76
59472,6,2,2,2,0,4,5,2,0,1,1,0,0,0,0,0,3,3,6,6,1,0,2,24,1,2,5,0,1,1,2,1,2,2,0,0,0,0,5771,6327,1,77
59473,6,2,2,2,27,331,332,5,2,5,2,2,0,5,0,1,3,3,1,1,0,2,1,35,5,5,1,5,1,2,2,1,2,2,1,2,2,1,23127,23248,1,79
59474,6,2,2,2,3,43,44,3,0,1,1,0,0,0,0,0,7,7,6,6,0,0,2,20,1,1,5,0,1,1,2,1,2,2,0,0,0,0,9037,9371,2,84
59475,6,2,2,2,19,233,234,1,2,1,1,0,15,0,1,0,4,4,10,10,3,0,1,40,1,3,1,5,1,2,2,1,2,2,1,2,2,1,15018,14884,2,79
59476,6,2,2,2,14,172,173,3,0,1,1,0,8,0,2,0,4,4,15,15,5,0,1,45,1,5,3,0,1,1,2,1,2,2,1,2,2,1,69022,70798,1,76
59477,6,2,1,2,8,96,97,1,0,1,1,0,1,0,1,0,5,5,6,6,1,0,1,47,2,1,1,1,2,1,2,1,2,2,1,2,2,0,15384,16252,1,75
59478,6,2,1,2,32,394,395,4,2,1,1,0,0,3,0,5,2,2,13,13,0,2,2,32,1,3,5,0,1,2,2,1,2,2,1,2,2,1,35477,35207,2,83
59479,6,2,1,2,1,17,18,2,0,1,1,0,0,0,0,0,7,7,4,4,0,0,1,48,1,2,1,5,1,1,2,1,2,2,0,0,0,0,12824,13238,1,75
59480,6,2,1,2,67,804,805,1,2,2,1,8,0,2,0,3,1,1,3,3,1,0,2,67,2,2,3,0,1,2,2,1,2,2,1,2,2,1,4997,5302,2,88
59481,6,2,1,2,7,92,93,1,0,1,1,0,1,0,1,0,4,4,9,9,2,0,2,39,1,5,1,0,1,1,2,1,2,2,0,0,0,0,16356,16947,1,75
59482,6,2,1,2,80,0,0,3,2,1,1,0,0,2,0,1,2,2,3,3,0,0,2,80,1,2,1,1,1,2,2,1,2,2,0,0,0,0,26517,28379,1,82
59483,6,2,2,2,22,269,270,1,2,2,2,3,0,1,0,6,7,7,4,4,0,2,1,21,2,1,6,0,2,2,2,2,2,2,2,2,2,2,17566,17482,1,76
59484,6,2,2,1,37,445,446,1,2,2,2,6,0,1,0,1,5,5,8,8,1,0,1,37,2,1,1,1,2,2,2,1,2,2,2,2,2,2,31906,33958,1,87
59485,6,2,1,2,25,309,310,5,2,1,1,0,0,5,0,5,5,5,15,15,3,2,2,51,5,5,1,5,1,2,2,1,2,2,0,0,0,0,74837,75228,2,87
59486,6,2,1,1,79,949,950,1,1,2,1,9,0,5,0,1,3,3,7,7,2,0,2,71,5,3,1,5,1,2,2,1,2,2,1,2,2,0,10606,11046,1,82
59487,6,2,1,1,36,442,442,1,2,2,1,6,0,4,0,3,2,2,3,3,0,0,1,36,2,4,3,0,2,2,2,2,2,2,1,2,2,1,42095,45217,1,81
59488,6,2,2,2,0,7,9,2,0,1,1,0,0,0,0,0,3,3,14,14,4,0,1,44,1,5,1,5,1,1,2,1,2,2,0,0,0,0,6523,6679,1,76
59489,6,2,1,1,33,398,399,2,1,1,1,0,0,4,0,1,2,2,7,7,2,0,2,28,1,4,1,4,1,2,2,1,2,2,1,2,2,1,27475,29513,2,87
59490,6,2,1,2,23,276,277,4,2,1,1,0,0,4,0,5,1,1,6,6,2,2,2,23,1,4,5,0,1,2,2,1,2,2,1,2,2,1,22412,22956,3,86
59491,6,2,2,1,0,2,2,2,0,1,1,0,0,0,0,0,3,3,2,2,0,0,1,23,1,3,1,1,1,1,2,1,2,2,0,0,0,0,8075,8234,2,78
59492,6,2,2,1,8,96,97,3,0,1,1,0,1,0,1,0,5,5,3,3,0,0,1,26,1,3,1,1,1,1,2,1,2,2,1,2,2,0,19300,19873,2,75
59493,6,2,2,2,52,627,628,1,2,1,1,0,0,3,0,5,3,2,9,8,3,0,2,53,1,4,3,0,1,2,2,1,2,2,1,2,2,1,13875,14224,2,81
59494,6,2,2,1,1,23,23,3,0,1,1,0,0,0,0,0,5,5,14,14,2,0,2,39,1,3,1,4,1,1,2,1,2,2,0,0,0,0,29131,29993,2,81
59495,6,2,2,1,79,959,0,3,1,1,1,0,0,5,0,3,1,1,8,8,4,0,1,79,1,5,3,0,1,2,2,1,2,2,1,2,2,0,29315,29609,1,77
59496,6,2,1,1,17,215,216,1,2,2,2,4,12,0,1,0,6,6,8,8,1,0,2,65,2,1,2,0,2,2,2,2,2,2,1,2,2,1,10687,10927,1,88
59497,6,2,1,1,46,553,554,3,1,1,1,0,0,5,0,1,5,5,8,8,1,0,1,46,1,5,1,5,1,2,2,1,2,2,1,2,2,1,76576,77051,2,83
59498,6,2,2,2,36,434,434,3,2,1,1,0,0,5,0,1,3,3,14,14,4,1,2,36,1,5,1,0,1,2,2,1,2,2,1,2,2,1,52723,54729,1,79
59499,6,2,2,1,67,814,815,3,1,1,1,0,0,5,0,3,1,1,7,7,3,0,1,67,1,5,3,0,1,2,2,1,2,2,1,2,2,1,55312,55613,1,86
59500,6,2,2,2,1,23,24,3,0,1,1,0,0,0,0,0,3,3,4,4,0,0,2,35,1,3,1,1,1,1,2,1,2,2,0,0,0,0,10424,10790,2,76
59501,6,2,2,2,30,363,363,2,2,1,1,0,0,4,0,5,2,2,4,4,1,2,2,30,1,4,5,0,1,2,2,1,2,2,0,0,0,0,17199,17191,2,89
59502,6,2,2,2,69,835,836,2,2,4,1,9,0,1,0,1,4,4,5,5,0,0,2,69,4,1,1,0,2,2,2,1,2,2,2,2,2,2,6866,7072,2,78
59503,6,2,2,1,2,25,27,5,0,1,1,0,0,0,0,0,3,3,1,1,0,0,2,29,1,5,1,0,1,1,2,1,2,2,0,0,0,0,9280,9813,1,77
59504,6,2,1,1,9,108,108,1,0,1,1,0,3,0,1,0,4,4,7,7,1,0,2,46,1,4,4,0,1,1,2,1,2,2,1,2,2,0,9007,9173,1,85
59505,6,2,2,1,10,125,126,3,0,1,1,0,4,0,2,0,5,4,15,15,5,0,2,41,1,5,1,5,1,1,2,1,2,2,1,2,2,0,35108,35667,1,79
59506,6,2,1,2,28,342,343,1,2,2,2,6,0,3,0,6,4,4,6,6,1,2,2,28,2,3,6,0,2,2,2,1,2,2,1,2,2,1,16040,16373,3,86
59507,6,2,1,1,4,52,53,2,0,1,1,0,0,0,0,0,3,3,2,2,0,0,2,28,1,3,5,0,1,1,2,1,2,2,0,0,0,0,14279,15257,2,82
59508,6,2,1,2,34,413,414,5,2,4,2,2,0,3,0,1,4,4,8,8,2,2,1,46,1,5,1,3,1,2,2,1,2,2,1,2,2,1,51421,52664,1,84
59509,6,2,1,2,67,815,815,2,2,4,1,9,0,4,0,1,2,2,77,77,0,0,2,67,4,4,1,1,2,2,2,2,2,2,1,2,2,1,8026,8266,2,82
59510,6,2,2,2,32,394,395,3,2,1,1,0,0,5,0,1,4,4,15,15,4,2,2,32,1,5,1,0,1,2,2,1,2,2,1,2,2,1,52723,54729,1,79
59511,6,2,1,1,14,173,173,5,0,1,1,0,8,0,1,0,4,4,99,99,0,0,1,51,5,1,1,2,1,1,2,1,2,2,1,2,2,1,51541,51462,2,86
59512,6,2,1,1,4,50,51,4,0,1,1,0,0,0,0,0,6,4,6,5,1,0,2,45,1,3,6,0,1,1,2,1,2,2,0,0,0,0,14517,14621,2,80
59513,6,2,1,1,13,167,168,5,0,5,2,2,7,0,1,0,3,3,15,15,5,0,2,41,5,4,1,5,1,1,2,1,2,2,1,2,2,1,50206,50129,1,85
59514,6,2,2,2,41,499,499,3,2,1,1,0,0,2,0,6,5,5,2,2,0,2,2,41,1,2,6,0,1,2,2,1,2,2,1,2,2,1,14807,15109,2,81
59515,6,2,2,1,69,829,830,3,1,5,1,9,0,3,0,1,2,2,8,8,3,0,1,69,5,3,1,4,1,2,2,1,2,2,1,2,2,1,57793,58107,2,81
59516,6,2,2,2,62,749,749,4,2,1,1,0,0,2,0,2,1,1,2,2,0,0,2,62,1,2,2,0,1,2,2,1,2,2,1,2,2,1,16463,17208,1,86
59517,6,2,2,1,8,102,102,5,0,1,1,0,1,0,1,0,5,5,9,9,2,0,2,36,1,5,1,5,1,1,2,1,2,2,1,2,2,0,72460,72199,2,79
59518,6,2,1,1,18,222,223,2,2,1,1,0,13,0,3,0,5,5,77,77,0,0,2,44,4,3,1,2,1,2,2,2,2,2,1,2,2,1,13516,13819,2,82
59519,6,2,1,2,14,171,172,1,0,1,1,0,8,0,1,0,7,7,5,5,0,0,1,77,2,1,1,1,1,1,2,1,2,2,1,2,2,1,13392,13820,2,85
59520,6,2,1,2,14,171,172,4,0,1,1,0,8,0,1,0,4,4,15,15,5,0,1,43,1,4,1,4,1,1,2,1,2,2,1,2,2,1,20385,20267,2,83
59521,6,2,1,1,53,645,648,1,2,2,2,6,0,5,0,1,4,4,9,9,2,0,2,47,1,5,1,5,1,2,2,1,2,2,1,2,2,1,12839,13280,1,81
59522,6,2,2,1,37,446,447,4,2,1,1,0,0,2,0,6,4,4,7,7,1,0,2,37,1,4,3,0,1,2,2,1,2,2,1,2,2,1,37170,37644,2,75
59523,6,2,2,2,0,3,5,1,0,1,1,0,0,0,0,0,3,3,6,6,1,0,1,23,2,3,1,3,1,1,2,1,2,2,0,0,0,0,6319,6645,1,76
59524,6,2,1,1,35,431,432,2,2,4,2,4,0,3,0,1,4,4,5,5,0,0,2,31,4,3,1,0,1,2,2,1,2,2,1,2,2,1,32998,34548,2,82
